Longitutde,Latitude,Severity
153.023191,-27.47306,2
153.043907,-27.448369,2
153.040926,-27.434436,2
153.041128,-27.456313,2
153.072621,-27.514357,2
153.00569,-27.503958,2
153.025952,-27.530988,2
153.035083,-27.569942,2
153.062277,-27.3011411,2
153.0289618,-27.31123598,2
152.998426,-27.56004,2
153.039798,-27.350586,2
153.017239,-27.362788,2
152.989895,-27.379783,2
153.0828583,-27.43313989,2
153.040838,-27.64954,2
152.931724,-27.561945,2
153.01899,-27.490714,2
153.033265,-27.49156,2
153.156222,-27.453003,2
153.072791,-27.402881,2
153.095353,-27.625055,2
153.077133,-27.597708,2
153.064911,-27.589983,2
153.019853,-27.467149,2
153.000002,-27.462804,2
153.004571,-27.461252,2
153.044961,-27.467873,2
152.963534,-27.49763,2
153.079435,-27.61372,2
152.985028,-27.387974,2
152.922525,-27.569346,2
153.027842,-27.59758,2
153.033799,-27.459679,2
153.064152,-27.571807,2
153.026423,-27.389076,2
153.022222,-27.383914,2
153.062134,-27.370177,2
153.076155,-27.396435,2
152.865269,-27.419817,2
153.057959,-27.599347,2
152.991564,-27.44582,2
153.041023,-27.450427,2
152.976899,-27.502019,2
153.024021,-27.31082,2
152.979431,-27.56633,2
153.008089,-27.408339,2
153.035657,-27.476423,2
153.075184,-27.41196,2
153.046611,-27.501905,2
153.027812,-27.4510858,2
153.07075,-27.529925,2
152.9712162,-27.62148582,2
153.0061003,-27.49387735,2
152.982722,-27.478346,2
152.9473166,-27.52587919,2
152.9993,-27.559936,2
153.0095204,-27.40051068,2
153.117594,-27.544106,2
153.042908,-27.432316,2
153.0797493,-27.61408039,2
153.0449662,-27.63788075,2
152.980478,-27.568926,2
152.9409692,-27.54775816,2
153.039334,-27.502885,2
153.003718,-27.46912,2
153.008414,-27.47053,2
153.014149,-27.458425,2
153.018061,-27.467917,2
152.958268,-27.511069,2
153.074824,-27.562705,2
153.13109,-27.475269,2
153.03817,-27.395945,2
153.031499,-27.389839,2
153.08973,-27.412069,2
153.05889,-27.61162,2
153.028311,-27.513502,2
153.1326541,-27.47586859,2
153.029662,-27.658997,2
152.96273,-27.411553,2
153.036158,-27.596008,2
153.0994656,-27.50561644,2
153.038756,-27.461391,2
152.980561,-27.492642,2
153.065889,-27.477843,2
153.022335,-27.400954,2
153.059962,-27.407789,2
152.984988,-27.38918399,2
152.980608,-27.566222,2
153.063695,-27.573314,2
153.012602,-27.345965,2
153.059217,-27.411295,2
152.990537,-27.405781,2
153.047468,-27.580602,2
153.0270863,-27.45761986,2
153.024713,-27.465548,2
153.015687,-27.457617,2
153.035625,-27.461544,2
153.028152,-27.561547,2
153.0441443,-27.31290485,2
153.087802,-27.554186,2
153.0379618,-27.49612628,2
153.0646634,-27.43921291,2
153.030211,-27.442581,2
153.065806,-27.383021,2
152.98332,-27.418057,2
152.990775,-27.406576,2
153.012372,-27.557355,2
153.031519,-27.463267,2
153.058925,-27.537553,2
153.0857419,-27.47027161,2
153.070915,-27.465084,2
152.976008,-27.520337,2
152.979784,-27.566068,2
153.063565,-27.57377,2
153.0195764,-27.48579445,2
153.005012,-27.429794,2
152.989288,-27.446102,2
153.027859,-27.466239,2
153.030354,-27.461726,2
153.028961,-27.458726,2
153.032248,-27.455366,2
153.068206,-27.53152,2
153.077755,-27.536273,2
153.0403783,-27.32832416,2
153.066642,-27.558158,2
153.019611,-27.491149,2
153.174963,-27.45680773,2
153.0623942,-27.61143714,2
153.0205614,-27.58310036,2
153.078805,-27.518952,2
153.053886,-27.519992,2
152.990647,-27.480661,2
153.027025,-27.531316,2
153.039025,-27.54585,2
153.04653,-27.330501,2
153.000449,-27.416273,2
153.040841,-27.491945,2
153.0885125,-27.40887009,2
153.0883969,-27.35676498,2
153.007454,-27.438378,2
153.020862,-27.657586,2
152.933076,-27.5290782,2
152.988792,-27.451715,2
153.028635,-27.469688,2
153.03574,-27.459051,2
153.099629,-27.54465,2
153.063866,-27.484152,2
153.0678183,-27.32133832,2
153.066088,-27.561365,2
153.173022,-27.467656,2
153.022464,-27.384873,2
153.013056,-27.381749,2
153.019526,-27.431996,2
153.062487,-27.439662,2
153.074597,-27.413902,2
153.048073,-27.440932,2
153.091975,-27.38129,2
152.934471,-27.552983,2
153.179813,-27.486436,2
153.03447,-27.420023,2
153.0295248,-27.44640606,2
152.959221,-27.599188,2
152.97254,-27.602059,2
153.003829,-27.478195,2
153.032874,-27.484097,2
153.032874,-27.484097,2
153.0369589,-27.36606016,2
153.00636,-27.454206,2
153.03574,-27.459051,2
153.03574,-27.459051,2
152.970982,-27.627229,2
153.176919,-27.447112,2
153.185652,-27.518927,2
153.032215,-27.40551,2
153.0573164,-27.58587746,2
153.082982,-27.600164,2
152.986762,-27.446094,2
153.0287111,-27.46965531,2
153.0661431,-27.52338893,2
153.016795,-27.410831,2
153.090177,-27.571143,2
153.034092,-27.42046,2
153.005895,-27.43453257,2
153.042721,-27.603415,2
152.939996,-27.442317,2
153.0304156,-27.46564601,2
153.048112,-27.505551,2
153.063912,-27.517678,2
152.9595017,-27.59194982,2
153.044629,-27.533447,2
153.10724,-27.457012,2
153.098604,-27.583553,2
153.012055,-27.480976,2
153.06243,-27.374536,2
152.994292,-27.354911,2
153.034092,-27.42046,2
153.031699,-27.435195,2
153.060891,-27.587802,2
153.0985188,-27.51169392,2
153.026202,-27.470695,2
153.024304,-27.471731,2
153.012449,-27.458662,2
153.059991,-27.495731,2
153.0483485,-27.31594174,2
153.023064,-27.480901,2
153.0301358,-27.3826528,2
153.1255006,-27.50292415,2
153.114741,-27.427842,2
153.0952429,-27.37641661,2
153.046419,-27.630165,2
153.075898,-27.49997,2
153.020204,-27.470219,2
153.105395,-27.541506,2
152.987232,-27.596559,2
152.9632793,-27.50012266,2
153.1093081,-27.45979491,2
153.026005,-27.496371,2
153.027842,-27.496137,2
153.044045,-27.479304,2
153.035845,-27.482847,2
153.156503,-27.451706,2
153.036636,-27.415522,2
153.04146,-27.647776,2
152.940088,-27.55983,2
153.079081,-27.392154,2
153.094773,-27.377753,2
153.034876,-27.458704,2
153.029591,-27.445904,2
153.070625,-27.5285574,2
153.1172725,-27.54381237,2
153.032847,-27.482422,2
153.125951,-27.489592,2
153.031262,-27.38832,2
153.0321229,-27.43640561,2
152.99258,-27.406924,2
152.974674,-27.502135,2
153.016145,-27.452907,2
153.00566,-27.472784,2
152.988686,-27.626003,2
152.963461,-27.502646,2
153.016825,-27.557891,2
153.06363,-27.571979,2
153.134668,-27.48231,2
153.171607,-27.446067,2
153.166767,-27.454963,2
153.0319575,-27.43202979,2
153.015466,-27.460134,2
153.005883,-27.502338,2
152.949325,-27.507197,2
153.107109,-27.455354,2
153.165333,-27.476256,2
153.162008,-27.460807,2
153.056335,-27.369638,2
152.923671,-27.607405,2
153.046138,-27.467156,2
153.008849,-27.334587,2
153.008675,-27.405424,2
153.0976776,-27.60033044,2
153.09014,-27.571032,2
153.167052,-27.475158,2
153.053962,-27.348606,2
153.031086,-27.437724,2
153.025362,-27.437317,2
153.0585019,-27.4151398,2
153.090495,-27.415545,2
153.075525,-27.438372,2
152.9423207,-27.54727021,2
152.9461531,-27.5791761,2
153.0288573,-27.46547822,2
153.015281,-27.466766,2
153.031188,-27.461804,2
152.9787589,-27.50381618,2
153.1276953,-27.49288202,2
153.140377,-27.475873,2
153.017498,-27.558087,2
152.997332,-27.446,2
153.040324,-27.457063,2
152.968,-27.489574,2
152.881966,-27.555001,2
153.050712,-27.330864,2
153.0354732,-27.51955244,2
153.01109,-27.468529,2
153.05755,-27.495511,2
152.985918,-27.598504,2
153.059309,-27.394366,2
153.089445,-27.384417,2
153.039013,-27.504852,2
152.993878,-27.445198,2
153.039686,-27.542628,2
153.025504,-27.329895,2
153.063102,-27.577445,2
153.105216,-27.584456,2
153.0532784,-27.3654714,2
152.999424,-27.420587,2
152.974004,-27.578222,2
153.0170968,-27.55803611,2
152.988438,-27.460613,2
153.014926,-27.466194,2
153.02845,-27.45295,2
153.062163,-27.512834,2
152.963195,-27.5980147,2
153.01494,-27.534688,2
153.011304,-27.391592,2
153.091494,-27.548369,2
153.031335,-27.389797,2
152.946617,-27.551663,2
152.980231,-27.566506,2
153.071869,-27.529232,2
152.946563,-27.597708,2
152.984922,-27.478308,2
153.044586,-27.302356,2
153.044547,-27.336008,2
153.180864,-27.486604,2
153.0506445,-27.41489846,2
153.076006,-27.438391,2
152.977043,-27.414905,2
152.959434,-27.570923,2
152.917014,-27.548975,2
152.972227,-27.498306,2
153.106292,-27.577651,2
153.061033,-27.356615,2
153.0364583,-27.41560293,2
152.9823735,-27.57627793,2
152.958877,-27.569372,2
152.984329,-27.447112,2
153.090222,-27.503778,2
153.028793,-27.464193,2
153.038858,-27.442173,2
153.047882,-27.516537,2
153.02361,-27.5656,2
153.056548,-27.326752,2
153.062506,-27.285081,2
153.01108,-27.543177,2
153.0914083,-27.54892005,2
153.108187,-27.567786,2
153.039698,-27.487634,2
153.038552,-27.35004,2
153.048207,-27.354034,2
153.021908,-27.384564,2
153.015999,-27.355461,2
153.024945,-27.374568,2
153.0170694,-27.36537904,2
153.047864,-27.402721,2
153.033939,-27.42199,2
153.076768,-27.413117,2
152.935142,-27.581533,2
153.016805,-27.557991,2
153.060123,-27.518171,2
153.095693,-27.52663,2
152.862769,-27.475307,2
153.0429373,-27.47925673,2
153.030598,-27.485737,2
153.031502,-27.486037,2
153.185358,-27.454255,2
153.063654,-27.409691,2
153.100637,-27.499348,2
153.0490126,-27.46389225,2
152.994188,-27.492026,2
152.996302,-27.473256,2
153.011611,-27.541427,2
153.058283,-27.459876,2
153.057291,-27.473317,2
153.1035981,-27.58187455,2
153.048671,-27.351598,2
153.070572,-27.437515,2
152.9804326,-27.49236762,2
152.980485,-27.511828,2
153.117853,-27.544871,2
153.165369,-27.405108,2
152.980409,-27.375257,2
152.994331,-27.653069,2
153.034902,-27.617722,2
153.063672,-27.597588,2
153.082594,-27.59974,2
153.005027,-27.471809,2
153.0083538,-27.46758372,2
153.065611,-27.519542,2
153.0790216,-27.53955508,2
152.959829,-27.627606,2
153.042559,-27.5296567,2
153.0289392,-27.4873646,2
153.115728,-27.473459,2
153.017078,-27.3632932,2
153.062283,-27.439653,2
153.116214,-27.502381,2
153.010099,-27.460986,2
152.959463,-27.591924,2
153.076935,-27.467109,2
153.123956,-27.527203,2
153.019033,-27.42656,2
153.031825,-27.433632,2
153.029395,-27.518288,2
153.024582,-27.468947,2
153.062931,-27.520434,2
152.992474,-27.486136,2
153.090335,-27.554545,2
153.052725,-27.580534,2
153.128103,-27.49281,2
152.985316,-27.385678,2
153.062255,-27.383412,2
152.979312,-27.415972,2
152.98334,-27.402244,2
153.048432,-27.623682,2
152.985033,-27.457462,2
153.028211,-27.463559,2
153.036119,-27.45935,2
153.041206,-27.436767,2
153.061373,-27.519254,2
153.055818,-27.525491,2
152.936881,-27.50671,2
153.021796,-27.560704,2
153.112262,-27.463147,2
153.033821,-27.500769,2
153.056401,-27.373691,2
153.060146,-27.348658,2
153.031126,-27.437794,2
153.049569,-27.647724,2
152.927685,-27.589263,2
153.025487,-27.576736,2
153.004137,-27.654686,2
153.04089,-27.555909,2
153.146985,-27.5555555,2
153.0941766,-27.57226567,2
153.037646,-27.497275,2
153.030404,-27.482319,2
153.034381,-27.384467,2
153.0816087,-27.37934403,2
153.003718,-27.46912,2
152.948081,-27.50748,2
152.903797,-27.532824,2
153.059056,-27.399131,2
153.0411063,-27.41459322,2
153.018355,-27.46089297,2
153.0299218,-27.47137772,2
153.011227,-27.450781,2
153.046184,-27.454143,2
152.991247,-27.480825,2
153.096604,-27.469447,2
152.9965151,-27.52457442,2
153.04153,-27.483172,2
153.063122,-27.381798,2
153.076921,-27.412271,2
153.07744,-27.412776,2
153.094581,-27.388218,2
152.992534,-27.413589,2
153.124392,-27.506107,2
153.025468,-27.466817,2
152.968331,-27.599728,2
152.958579,-27.58659,2
152.979154,-27.59792,2
152.972901,-27.605175,2
153.063888,-27.484105,2
153.101944,-27.4471436,2
153.150178,-27.449684,2
153.021908,-27.384564,2
153.0769023,-27.40217019,2
153.0098382,-27.44754272,2
153.010645,-27.456942,2
153.004697,-27.494009,2
152.990079,-27.503617,2
153.01384,-27.478837,2
153.0304322,-27.38439967,2
153.032682,-27.428719,2
152.761894,-27.370607,2
153.039874,-27.599081,2
152.966542,-27.573838,2
152.957582,-27.56385079,2
152.987968,-27.445789,2
153.019703,-27.466961,2
153.020882,-27.467087,2
153.024733,-27.462709,2
153.0415093,-27.49974687,2
153.052833,-27.509608,2
153.027966,-27.451026,2
153.05662,-27.525983,2
153.038231,-27.559319,2
153.008422,-27.331096,2
153.074548,-27.561967,2
153.021937,-27.347555,2
153.030282,-27.434047,2
152.948491,-27.555619,2
152.988004,-27.43863,2
153.101708,-27.493571,2
153.007874,-27.469284,2
153.070096,-27.469578,2
153.048407,-27.316407,2
152.9810225,-27.5249538,2
153.0801388,-27.55752748,2
153.045476,-27.571477,2
153.103439,-27.57734,2
152.948892,-27.41445,2
153.129247,-27.475797,2
153.045681,-27.381467,2
152.9428552,-27.44313741,2
153.046312,-27.501194,2
153.012303,-27.479673,2
153.043215,-27.48343,2
153.032052,-27.386056,2
153.059255,-27.397853,2
152.93484,-27.559232,2
153.062002,-27.588524,2
153.041128,-27.456313,2
153.04201,-27.45839,2
153.022466,-27.304297,2
153.052861,-27.58045,2
153.042262,-27.497945,2
153.16417,-27.451152,2
153.035603,-27.402289,2
153.059188,-27.398277,2
153.095868,-27.626127,2
153.053858,-27.487502,2
152.969152,-27.497766,2
152.968806,-27.498795,2
153.05227,-27.421498,2
153.047393,-27.441328,2
153.096598,-27.373261,2
153.047447,-27.465776,2
153.042995,-27.470382,2
153.034582,-27.45301,2
153.012822,-27.641086,2
152.99354,-27.488399,2
152.914857,-27.493932,2
153.014639,-27.3051165,2
153.011084,-27.333044,2
153.030867,-27.393659,2
153.090868,-27.573013,2
153.0859914,-27.5674638,2
153.02224,-27.372619,2
153.125391,-27.503008,2
153.125391,-27.503008,2
153.078918,-27.434302,2
153.050534,-27.426505,2
153.014632,-27.522243,2
153.124011,-27.503881,2
153.009292,-27.500102,2
153.107347,-27.456288,2
153.047861,-27.311533,2
153.040379,-27.312858,2
153.08463,-27.59184,2
153.096882,-27.581824,2
153.021798,-27.478072,2
153.005684,-27.361092,2
152.986763,-27.387126,2
152.980511,-27.3750042,2
153.019762,-27.432378,2
152.990966,-27.40738,2
153.094891,-27.624067,2
153.031277,-27.513072,2
153.1023054,-27.50100448,2
153.087723,-27.500986,2
153.039017,-27.509092,2
153.04114,-27.457703,2
153.043761,-27.456608,2
153.042479,-27.462864,2
153.052623,-27.475471,2
153.082169,-27.554182,2
153.165018,-27.430649,2
153.11764,-27.474191,2
153.013981,-27.350835,2
153.179472,-27.513626,2
153.031536,-27.435277,2
152.932164,-27.611168,2
153.0220839,-27.46944844,2
152.99871,-27.468476,2
153.010606,-27.468094,2
152.9642644,-27.47948579,2
153.087968,-27.591285,2
153.013873,-27.363509,2
153.027203,-27.658611,2
153.125136,-27.50409,2
152.990899,-27.408014,2
153.024414,-27.46126,2
153.062039,-27.571649,2
153.006313,-27.435511,2
153.030855,-27.513882,2
153.035625,-27.461544,2
153.056572,-27.528803,2
152.947004,-27.597604,2
153.001234,-27.49759,2
153.035824,-27.482157,2
153.049198,-27.464035,2
153.054008,-27.52016,2
153.056902,-27.528933,2
152.976502,-27.592206,2
153.058424,-27.289664,2
153.1027806,-27.58185371,2
153.065956,-27.561044,2
153.148614,-27.471215,2
153.045605,-27.381454,2
153.176547,-27.503961,2
153.034689,-27.419568,2
152.994732,-27.417585,2
153.077193,-27.597399,2
153.0544881,-27.61101963,2
153.031278,-27.46439,2
153.010472,-27.466866,2
152.966303,-27.597037,2
152.95483,-27.525531,2
152.9724435,-27.5016989,2
152.995335,-27.482016,2
153.0522947,-27.44732476,2
153.06369,-27.451993,2
153.064847,-27.311163,2
152.979651,-27.540483,2
153.114113,-27.578979,2
153.022937,-27.483526,2
153.05923,-27.396305,2
153.050859,-27.425051,2
153.093449,-27.621231,2
153.00747,-27.471253,2
153.03979,-27.462234,2
153.039388,-27.448885,2
152.953759,-27.518138,2
153.117244,-27.543008,2
153.032303,-27.387264,2
152.990574,-27.422865,2
153.02903,-27.467439,2
153.0380817,-27.45668015,2
152.983458,-27.629758,2
153.0216577,-27.56036338,2
153.0232443,-27.56467331,2
153.0909579,-27.46879745,2
153.0553019,-27.31950388,2
153.063508,-27.574814,2
153.068258,-27.337439,2
153.0592749,-27.39140324,2
153.078182,-27.613113,2
152.968392,-27.588023,2
153.0663682,-27.47672468,2
153.084419,-27.390935,2
153.0479664,-27.43276188,2
153.0502589,-27.42703241,2
153.006102,-27.43475,2
153.027149,-27.465513,2
153.046765,-27.454216,2
152.962985,-27.605495,2
153.093011,-27.591378,2
153.01673,-27.558534,2
153.064911,-27.589983,2
152.9979175,-27.45911906,2
153.0131666,-27.46792793,2
153.022878,-27.471528,2
152.979476,-27.612025,2
152.953475,-27.633815,2
153.034572,-27.569798,2
152.983243,-27.531007,2
153.066818,-27.560989,2
152.988861,-27.379557,2
153.032762,-27.429105,2
153.03365,-27.412429,2
152.980988,-27.57124,2
152.940407,-27.557478,2
152.987691,-27.458252,2
153.033375,-27.462172,2
152.9484424,-27.594473,2
152.99077,-27.422536,2
153.0446867,-27.63922922,2
153.101106,-27.489989,2
153.034895,-27.456217,2
153.054008,-27.52016,2
153.056449,-27.525283,2
153.0588375,-27.53800439,2
152.8897308,-27.56446807,2
153.071263,-27.463077,2
153.020342,-27.392597,2
153.0659584,-27.56033192,2
153.0596977,-27.40883694,2
152.959463,-27.591924,2
153.02305,-27.52475,2
153.090837,-27.571218,2
153.032917,-27.489412,2
153.051039,-27.333892,2
153.125853,-27.503165,2
153.050872,-27.424569,2
153.0405901,-27.64705846,2
153.0157357,-27.56386851,2
153.093192,-27.495513,2
153.028211,-27.463559,2
152.963356,-27.502525,2
153.0513133,-27.32744376,2
153.002576,-27.52709,2
153.180557,-27.449539,2
153.027076,-27.437526,2
153.03099,-27.439024,2
153.014306,-27.458509,2
153.063607,-27.494239,2
153.035015,-27.458477,2
152.963502,-27.49824,2
153.072728,-27.465332,2
153.059212,-27.472545,2
153.088688,-27.563379,2
153.09709,-27.588478,2
153.033434,-27.480638,2
153.175597,-27.44573,2
153.181705,-27.45013,2
153.057283,-27.369849,2
153.0453556,-27.36046658,2
152.947595,-27.418832,2
153.0560018,-27.49634074,2
153.012783,-27.541493,2
153.04064,-27.557257,2
153.070515,-27.469138,2
153.038229,-27.570392,2
153.12395,-27.546608,2
153.041176,-27.429902,2
153.048138,-27.608701,2
153.046693,-27.502852,2
152.957502,-27.512823,2
153.024768,-27.532875,2
153.1007185,-27.44505138,2
153.018318,-27.474019,2
152.98884,-27.379752,2
153.052863,-27.433536,2
153.067963,-27.434605,2
152.935175,-27.405783,2
153.0249561,-27.57971125,2
153.013307,-27.467844,2
153.032784,-27.45625,2
153.029528,-27.454078,2
153.0561214,-27.525484,2
153.052469,-27.520999,2
153.071993,-27.470576,2
153.1107093,-27.46165515,2
153.15965,-27.475031,2
153.1553568,-27.45389598,2
153.058746,-27.413592,2
153.100882,-27.49898,2
153.027089,-27.465315,2
153.025813,-27.476134,2
153.05012,-27.46475,2
153.0350414,-27.45608211,2
153.054757,-27.47478,2
153.012908,-27.324308,2
153.0457125,-27.39564591,2
153.036585,-27.415316,2
152.980604,-27.566239,2
152.987547,-27.467104,2
153.043219,-27.49828,2
153.039188,-27.461766,2
152.979182,-27.490759,2
152.987763,-27.484903,2
153.013349,-27.318289,2
153.1090338,-27.5608602,2
153.025505,-27.392604,2
153.1797871,-27.51406098,2
152.930719,-27.611974,2
152.941009,-27.547842,2
152.9556956,-27.54140296,2
153.035632,-27.598298,2
153.0549113,-27.60783828,2
152.982856,-27.491723,2
153.050895,-27.476146,2
153.079767,-27.45626,2
153.025476,-27.330602,2
153.000414,-27.553489,2
153.048675,-27.577269,2
153.121924,-27.54024,2
153.083772,-27.596472,2
153.113583,-27.472857,2
152.96133,-27.575994,2
152.940995,-27.547824,2
153.060834,-27.588088,2
153.040796,-27.504027,2
153.000256,-27.593753,2
153.092352,-27.543608,2
153.001106,-27.358993,2
153.092789,-27.430142,2
153.099579,-27.44184,2
153.039698,-27.626921,2
153.040219,-27.462581,2
152.8626884,-27.47507789,2
153.01446,-27.391864,2
153.022307,-27.372732,2
153.031149,-27.392978,2
153.151887,-27.498314,2
153.032407,-27.430622,2
153.058713,-27.59793,2
153.0295981,-27.46159827,2
153.01976,-27.448671,2
153.127474,-27.568518,2
153.184358,-27.472092,2
152.994626,-27.44552,2
153.04704,-27.502903,2
153.041214,-27.436547,2
153.039981,-27.439798,2
153.038781,-27.441725,2
152.978984,-27.598097,2
153.003309,-27.49425,2
153.077273,-27.552563,2
153.019649,-27.480384,2
153.039321,-27.497554,2
153.013742,-27.349486,2
153.085044,-27.432442,2
153.098176,-27.512453,2
153.0143041,-27.45853198,2
153.0246207,-27.4748547,2
153.050681,-27.497338,2
153.042995,-27.470382,2
152.969721,-27.63666,2
152.9930887,-27.48127369,2
153.095432,-27.4741791,2
153.079117,-27.587385,2
153.009419,-27.475695,2
153.011587,-27.39014,2
153.0952368,-27.37639635,2
153.062118,-27.58845099,2
152.991564,-27.44582,2
152.94753,-27.444445,2
153.024707,-27.468663,2
152.909942,-27.495624,2
152.949333,-27.5072024,2
153.013072,-27.323498,2
152.973901,-27.553239,2
152.987627,-27.53311,2
152.982107,-27.536919,2
153.033608,-27.400366,2
153.033597,-27.412436,2
153.026662,-27.631274,2
153.051696,-27.612535,2
153.022326,-27.469213,2
153.0217099,-27.47153938,2
153.031574,-27.554818,2
153.054757,-27.47478,2
153.000476,-27.559609,2
153.066209,-27.561181,2
153.009314,-27.486966,2
153.032939,-27.488761,2
153.010252,-27.345516,2
153.049003,-27.36323631,2
153.061465,-27.374421,2
153.078601,-27.442444,2
153.0033503,-27.475068,2
